class	order	family	genus	species	common_name	female_maturity_d	litter_or_clutch_size_n	litters_or_clutches_per_y	adult_body_mass_g	maximum_longevity_y	egg_mass_g	incubation_d	fledging_age_d	longevity_y	adult_svl_cm
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus corsicanus	Corsican Hare	227.66128	2.44	3.75	3673.33	12	NA	NA	NA	10.65	61
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus europaeus	European Hare	227.66128	2.44	3.75	3673.33	12	NA	NA	NA	10.65	61
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus flavigularis	Tehuantepec Jackrabbit	NA	2.34	3	2608.16	2.991666667	NA	NA	NA	2.991666667	51.938
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus granatensis	Granada Hare	200.04564	2.44	3.14	2323.94	8.9	NA	NA	NA	8.9	45.9
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus habessinicus	Abyssinian Hare	200.04564	2.51	3.14	2047.11	8.9	NA	NA	NA	8.9	55.0515
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus hainanus	Hainan Hare	NA	NA	NA	1889.585	NA	NA	NA	NA	NA	NA
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus insularis	Black Jackrabbit	NA	3.5	NA	NA	NA	NA	NA	NA	NA	NA
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus mandshuricus	Manchurian Hare	NA	2.26	2.5	2176.75	13	NA	NA	NA	12.9875	49.999
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus microtis	African Savanna Hare	NA	1.56	NA	1763.61	2	NA	NA	NA	2	45
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus nigricollis	Indian Hare	195.31556	1.59	7.15	2196.875	0.083333333	NA	NA	NA	0.083333333	NA
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus oiostolus	Woolly Hare	NA	3.06	2	2468.55	NA	NA	NA	NA	NA	46.54
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus othus	Alaskan Hare	266	3.96	2.07	3067.925	18	NA	NA	NA	14.6125	57.512
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus peguensis	Burmese Hare	NA	NA	NA	2267.5	NA	NA	NA	NA	NA	NA
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus saxatilis	Scrub Hare	227.66128	2.14	3.8	2686	12	NA	NA	NA	9.775	58
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus sinensis	Chinese Hare	NA	NA	NA	1607.41	NA	NA	NA	NA	NA	38
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus starcki	Ethiopian Highland Hare	200.04564	2.51	3.14	2358	8.9	NA	NA	NA	8.9	55.5
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus tibetanus	Desert Hare	227.66128	2.755	3.14	2078.555	8.9	NA	NA	NA	4.658333333	55.0515
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus timidus	Mountain Hare	265.85314	3.16	2.1	3027.715	18	NA	NA	NA	14.6125	55.95
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus tolai	Tolai Hare	227.66128	2.755	3.14	2078.555	8.9	NA	NA	NA	4.658333333	55.0515
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus townsendii	White-tailed Jackrabbit	307.2071	4.405	3.025	2620	8	NA	NA	NA	8	53.6495
Mammalia	Lagomorpha	Leporidae	Lepus	Lepus yarkandensis	Yarkand Hare	NA	3.9	2.5	1460.41	NA	NA	NA	NA	NA	39
Mammalia	Lagomorpha	Leporidae	Nesolagus	Nesolagus netscheri	Sumatran Striped Rabbit	NA	NA	NA	1511.67	NA	NA	NA	NA	NA	38.5365
Mammalia	Lagomorpha	Leporidae	Oryctolagus	Oryctolagus cuniculus	European Rabbit	185.61	5.24	4.415	1900	18	NA	NA	NA	10	45
Mammalia	Lagomorpha	Leporidae	Pentalagus	Pentalagus furnessi	Amami Rabbit	NA	2.44	NA	2295.21	12.475	NA	NA	NA	12.475	47.6995
Mammalia	Lagomorpha	Leporidae	Poelagus	Poelagus marjorita	Bunyoro Rabbit	NA	1.345	NA	2504.85	NA	NA	NA	NA	NA	48.5
Mammalia	Lagomorpha	Leporidae	Pronolagus	Pronolagus crassicaudatus	Natal Red Rock Hare	NA	1.5	NA	2180.135	2.083333333	NA	NA	NA	2.083333333	53.5
Mammalia	Lagomorpha	Leporidae	Pronolagus	Pronolagus randensis	Jameson's Red Rock Hare	NA	1.3	NA	2395.87	2.083333333	NA	NA	NA	2.083333333	50.5
Mammalia	Lagomorpha	Leporidae	Pronolagus	Pronolagus rupestris	Smith's Red Rock Hare	NA	1.75	NA	2097.495	2.083333333	NA	NA	NA	2.083333333	52
Mammalia	Lagomorpha	Leporidae	Romerolagus	Romerolagus diazi	Volcano Rabbit	186.41994	2.14	NA	480.04	9.15	NA	NA	NA	9.15	30.624
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus aquaticus	Swamp Rabbit	176.72854	3.07	3.085	2127.005	NA	NA	NA	NA	NA	44.3775
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus audubonii	Desert Cottontail	164	3	5	791.29	7.816666667	NA	NA	NA	7.808333333	35.262
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Brush Rabbit	154.31052	3.495	3.875	711.1	NA	NA	NA	NA	NA	31.689
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus brasiliensis	Tapeti	113.04906	2.55	4.6	968.37	2	NA	NA	NA	2	36.329
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus cognatus	Manzano Mountain Cottontail	123	5	3.9	1207.19	9.8	NA	NA	NA	9	38.599
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus cunicularius	Mexican Cottontail	NA	3.71	NA	2489.54	NA	NA	NA	NA	NA	43.598
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus dicei	Dice's Cottontail	113.04906	3.2	4.6	986.74	9	NA	NA	NA	5.5	36.8885
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus floridanus	Eastern Cottontail	123	5	3.9	1178.595	9.8	NA	NA	NA	9	40.05
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus graysoni	Tres Marias Cottontail	NA	NA	NA	964.01	NA	NA	NA	NA	NA	42.86
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus insonus	Omilteme Cottontail	NA	NA	NA	2999.98	NA	NA	NA	NA	NA	39.249
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus mansuetus	San Jose Brush Rabbit	154.31052	3.495	3.875	707.67	NA	NA	NA	NA	NA	30.378
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus nuttallii	Mountain Cottontail	120.83092	3.63	3.5	760	7.4	NA	NA	NA	7.4	34.223
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus palustris	Marsh Rabbit	219	2.34	6	1233	7.6	NA	NA	NA	7.583333333	40.59
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus robustus	Robust Cottontail	123	5	3.9	1207.19	9.8	NA	NA	NA	9	39.42
Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus transitionalis	New England Cottontail	121.76328	4.775	3.89	1150	9.8	NA	NA	NA	9.116666667	37.1
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona alpina	Alpine Pika	202.78556	3.425	2.055	150	3	NA	NA	NA	3	17.5
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona argentata	Silver Pika	196.50056	4.69	2.305	150	4	NA	NA	NA	3.5	17.5
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona cansus	Gansu Pika	413.84	3.29	2.25	68.75	5	NA	NA	NA	5	13.45
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona collaris	Collared Pika	369.811	3.565	2	129	6	NA	NA	NA	6	18.744
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona curzoniae	Plateau Pika	57.8476	5.15	2.25	129.505	3.825	NA	NA	NA	2.495833333	17.5
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona dauurica	Daurian Pika	57.8476	6.205	2.125	128	1.166666667	NA	NA	NA	1.166666667	18
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona erythrotis	Chinese Red Pika	377.57	4.1	2.5	336.26	2.575	NA	NA	NA	2.575	22.6915
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona forresti	Forrest's Pika	31.45736	5.705	2.265	142.5	4	NA	NA	NA	3.5375	16.7355
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona gaoligongensis	Gaoligong Pika	NA	NA	NA	136.59	NA	NA	NA	NA	NA	16.708
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona gloveri	Glover's Pika	377.57	4.1	2.5	336.26	2.575	NA	NA	NA	2.575	22.6915
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona himalayana	Himalayan Pika	NA	3.42	NA	132.9	NA	NA	NA	NA	NA	16.55
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona hoffmanni	Hoffmann's Pika	202.78556	3.425	2.055	150	3	NA	NA	NA	3	17.5
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona huangensis	Tsing-Ling Pika	NA	2.93	NA	105.33	NA	NA	NA	NA	NA	15.639
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona hyperborea	Northern Pika	202.78556	3.07	2.055	135	9.4	NA	NA	NA	9.4	16.75
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona iliensis	Ili Pika	NA	NA	NA	240.3	NA	NA	NA	NA	NA	20.319
Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona koslowi	Kozlov's Pika	NA	1	1	388.57	NA	NA	NA	NA	NA	23.999
